date,customer_id,gsv,aha_revenue,order_cost,ltv,cac,is_repeat_customer,customer_segment,churned,repeat_customer_rate
2027-02-14,CUST01305,100533.4357237372,18978.214783751442,1720.776169423255,578.82417405803,128.18461780141715,0.6400793410932917,Regular,0.22559784294824453,13.819014207591579
2027-02-15,CUST01305,86042.93101610467,9549.675623032781,6951.688993461982,577.888250518258,145.1876496394363,0.03266553294345592,Regular,0.0,25.065153232228816
2027-02-16,CUST01305,83681.550147921,11884.74494517803,17432.700459819083,306.73638049092017,147.5059607400124,0.37581169464896513,Regular,0.4088811148289592,17.293876730200505
2027-02-17,CUST01305,96498.54050365817,23907.23266516049,13966.319221423058,430.8155644206375,70.69176601032302,0.0,Regular,0.48431335839122736,24.288234383305998
2027-02-18,CUST01305,98523.94601849595,9295.2852465068,5846.910319743614,475.5157750793061,93.95513907267618,0.2138709795286624,Regular,0.0,23.872891918993183
2027-02-19,CUST01305,112578.57469091425,23596.669292358478,11716.112429753544,370.80727563931646,103.12172298361628,0.9086378176436914,Regular,0.0,16.10974482889161
2027-02-20,CUST01305,104382.26471899397,25289.764088981196,15179.933925670462,693.4691206681298,99.74860405449142,0.3918378486824791,Regular,0.14540146381730645,26.421401096501086
2027-02-21,CUST01305,73321.60381782468,13849.802982835565,4726.495780407587,517.4840591186094,103.46338768339737,0.27428357645810797,Regular,0.013429149152092104,22.576311721501206
2027-02-22,CUST01305,85601.71457808463,23162.652602835093,8837.286619683671,371.3633489815932,104.73603539213528,0.9031520227546306,Regular,0.032032576704478274,19.027528075889254
2027-02-23,CUST01305,64216.01674571425,17878.494350573623,12708.77313280931,463.92882488790696,114.2358794027288,1.2415340633399414,Regular,0.0888898313278163,22.77931471517758
2027-02-24,CUST01305,77928.5465227191,16624.632379819195,12036.038768993938,425.0421388819301,87.13036576352718,1.290055783854418,Regular,0.153756786118837,26.372215630542037
2027-02-25,CUST01305,110917.8458733224,19168.5489373942,7690.7854532815,697.9552083326853,119.19254957981956,1.0639178205796642,Regular,0.0,17.427389448953043
2027-02-26,CUST01305,120000.0754826213,7067.936876074307,10376.309373256614,414.26644682076625,118.92691320773093,0.23300354941723328,Regular,0.0,21.83653394861037
2027-02-27,CUST01305,93747.95218635017,19069.297837028957,7621.142001384125,458.28272429329184,120.86708430637147,1.0632161032898222,Regular,0.0,18.01335090356153
2027-02-28,CUST01305,78750.63949234317,12427.348013066407,8298.20409472768,452.93194617138016,115.5937770212763,1.1087191752040177,Regular,0.13674362197376444,14.172140587388125
2027-03-01,CUST01305,89970.01824502571,19548.565893459716,3726.0613409266457,434.4296675094698,140.98496954915151,0.27304489135978627,Regular,0.0,12.34159382887478
2027-03-02,CUST01305,90467.33580465031,13628.816585248662,13979.100284755921,532.4697045542061,101.38188704575454,1.021593025602011,Regular,0.1644081139247303,10.000590228719533
2027-03-03,CUST01305,90210.64222387303,13521.023783900519,7076.343826298494,437.80986632181043,99.89028599037476,1.2505274663870054,Regular,0.3672757815762627,19.253640852789683
2027-03-04,CUST01305,103802.7865055854,4527.041172387786,11991.895660553399,671.4855958518984,124.61808645644396,0.6415921802445711,Regular,0.0,14.188785788793261
2027-03-05,CUST01305,117094.38670603011,19393.29697975419,4004.119184513796,532.342460599955,144.28263189788547,0.11071414431465942,Regular,0.33564707548421213,25.465502799906496
2027-03-06,CUST01305,122943.87326863268,10463.579050778138,10114.80221140219,472.75966411000786,118.53426587898595,0.639931613630052,Regular,0.31024163990963827,22.151942723403607
2027-03-07,CUST01305,102647.02230376154,11198.365906113198,10641.570431996925,259.28079289332055,141.76270421877393,0.41053409324384404,Regular,0.0,22.64494287415546
2027-03-08,CUST01305,98870.67051239169,10559.58887947227,11896.996522824327,731.7718517696798,121.12500408062476,0.0,Regular,0.3142386819712754,14.991735667382937
2027-03-09,CUST01305,75501.73771735097,15880.92249675843,3919.424800615591,382.0121953981611,105.00115522360507,0.42752956327401054,Regular,0.0,21.809553103624705
2027-03-10,CUST01305,85655.85898897456,22281.79757431159,6826.628334726977,374.55670316742317,112.35645113558445,0.3437002536518151,Regular,0.08050853404898638,19.800030241059265
2027-03-11,CUST01305,99756.37205246121,5569.258027268546,8647.332924602053,549.943543688053,121.33935229595039,0.10003260963297333,Regular,0.23353040812965145,23.406173290206365
2027-03-12,CUST01305,65711.57881498623,12136.346345482696,9135.115393239204,378.0410371811407,122.69580455773449,0.47783779852915625,Regular,0.23955442144492442,24.819306174564097
2027-03-13,CUST01305,99721.03337964287,14351.976898558529,9296.204591303587,519.8410906777816,124.48615507871396,0.9585649790524686,Regular,0.09312051151763537,20.820270886294693
2027-03-14,CUST01305,74925.06302830853,28081.343910573043,10417.203778310879,454.88171875104337,96.75071360892045,0.0,Regular,0.07550622448613153,21.2058633989938
2027-03-15,CUST01305,95930.34785074278,31875.049566764028,6154.183894774589,623.7092849856283,133.17046742322248,0.3967896556504619,Regular,0.2362752943635296,20.563489387613426
2027-03-16,CUST01305,104231.26234254403,12507.45782889173,4177.947742503351,713.2586620683163,117.05792572024448,1.102689125880237,Regular,0.0,10.60170089727147
2027-03-17,CUST01305,66310.19409118261,13333.33744401169,4603.174836833734,636.5442427046197,115.59879942482095,0.0,Regular,0.08665818258113106,16.72556257143414
2027-03-18,CUST01305,101596.43381754812,12482.826731336621,12181.016903149291,422.1212772314113,84.42544084481594,0.5428500966796739,Regular,0.18291739331555118,21.534989084223813
2027-03-19,CUST01305,70844.13854898608,21113.04942054766,9033.292562763978,630.6337015528758,116.14559674235706,0.0,Regular,0.12327693112500121,10.70509558568841
2027-03-20,CUST01305,67009.7368406739,23214.576050753665,13193.017815340449,475.2111198479933,116.4157105860313,0.2277616195237303,Regular,0.22261348200564096,25.741472581037648
2027-03-21,CUST01305,46706.81180262434,16580.623669048695,4059.5856228816183,544.1222409946784,92.09273330958943,0.6350441674210442,Regular,0.0,14.076693076900488
2027-03-22,CUST01305,71681.90962004244,17519.18533279743,7060.059259515433,804.7572341080256,98.00837504513406,0.7840244977088968,Regular,0.1656253028737074,13.836911835359613
2027-03-23,CUST01305,53900.35565362702,4170.080537998816,8993.34395048171,689.0410533113031,127.76861046916149,0.2933956959032552,Regular,0.0,26.868175761269903
2027-03-24,CUST01305,75480.10756110339,11602.796122433047,12369.151222881925,395.68048234792934,132.96820532944582,0.10344103653374331,Regular,0.1877452390089442,15.222667395571793
2027-03-25,CUST01305,89035.4513270905,20767.747589872997,10960.437057621548,525.5246395542749,99.29599043314846,0.07120791592699038,Regular,0.0,19.190674667904037
2027-03-26,CUST01305,92807.45247874265,18318.221901150624,9542.359371501523,469.5299163925358,109.37932346999231,0.30667780765787356,Regular,0.0,20.43167882953325
2027-03-27,CUST01305,105778.98621845362,14597.249817804002,9387.990590034655,415.8485313752607,109.635705973118,0.7028888350426981,Regular,0.0,16.27896654773314
2027-03-28,CUST01305,69515.91265960787,8466.257506929225,6172.241008236151,687.9371291475678,111.54727710293122,0.6320593678248301,Regular,0.3174532024420555,24.31750148673961
2027-03-29,CUST01305,75495.84460853945,12698.232320034656,3115.4602803166836,445.2187004782398,90.91629832146724,0.6643243976378661,Regular,0.0,17.879917995768047
2027-03-30,CUST01305,67415.38109481156,7515.301332955018,6601.042043641737,705.8497458135723,112.79824868741605,1.019626423850188,Regular,0.0,21.527498006619563
2027-03-31,CUST01305,65407.119226840776,17886.954824647335,10033.544867086774,567.081665354769,87.74366592784398,0.6150606251654065,Regular,0.0,15.006543647875793
2027-04-01,CUST01305,79277.06282921595,22978.228630798716,8986.044053403337,462.2015110788099,157.8251588463164,1.7241451293231354,Regular,0.1132580359977984,16.274684923891414
2027-04-02,CUST01305,61467.5664305243,18391.555678107397,8658.282098615216,417.97652417238874,157.94932717988388,0.9699281068080066,Regular,0.0,22.48807351634461
2027-04-03,CUST01305,112832.92775298908,7511.18963427489,10415.678049127988,531.1323337012095,140.33449593002953,0.7545463967274484,Regular,0.008674689318192229,22.060458210831985
2027-04-04,CUST01305,85028.26635654998,17205.904869749258,6175.873830000808,579.7419869279114,94.5471059054963,0.890025892838322,Regular,0.0,19.768260075861413
2027-04-05,CUST01305,67140.59083677377,26372.68925115838,10759.717543809198,569.8577343171255,111.34125164549744,0.020647570397817006,Regular,0.0,25.881800964054058
2027-04-06,CUST01305,44160.415795239125,20217.55605323577,8552.766269207246,420.4145002692395,86.14764889340387,0.25971773402953124,Regular,0.0,12.268041510998641
2027-04-07,CUST01305,77150.76801955541,11191.800508601315,8649.080499937212,409.57782050940466,90.445044500118,0.07591409247616981,Regular,0.0,17.902435419873303
2027-04-08,CUST01305,100397.2564687657,2813.701054730818,5410.729967218971,406.36955120950125,118.47116129779864,0.10697850751266796,Regular,0.19929509410219245,8.486863955171193
2027-04-09,CUST01305,98497.12770382097,17612.07987914319,1829.0026731544012,425.76070754685423,106.38903288138883,0.530134915523032,Regular,0.0,31.246522492885404
2027-04-10,CUST01305,77140.86901170958,12048.428066718288,8018.844409888059,554.6126608567978,82.74732304501298,0.26693857043618974,Regular,0.0,32.74508607060718
2027-04-11,CUST01305,50505.491365721,17698.130364278124,9388.988921063146,553.4274438028393,171.88498158654585,0.6707545019582795,Regular,0.3653402849421522,21.49704813443359
2027-04-12,CUST01305,59134.106265400376,16396.703623835,5801.6725776892445,367.64916114246233,102.4896997621365,0.22793287536335052,Regular,0.0,12.389053207667022
2027-04-13,CUST01305,86260.59389080558,12301.748408276218,6204.652055436061,235.63007499771317,110.53734166951011,0.11309419312720465,Regular,0.0,14.422727422577115
2027-04-14,CUST01305,98332.47576830664,19151.883712272847,2984.7841129859953,463.54390111548923,134.4362678516846,0.5060133426839529,Regular,0.0,18.734971293184547
2027-04-15,CUST01305,80244.86738713524,17979.051010171705,0.0,394.53302712704664,139.85964870623323,0.6088169421796458,Regular,0.0,18.6136335597035
2027-04-16,CUST01305,103667.15218577339,3106.5054251805595,5041.740842006793,383.3499859750899,125.1180599974449,0.9678863908145943,Regular,0.0,17.582173819087846
2027-04-17,CUST01305,40033.953235320456,15141.531907222947,5036.159074997055,540.3957741377048,113.51234794620288,1.0577559995654475,Regular,0.0447954766141799,20.280634053479243
2027-04-18,CUST01305,92268.32106432776,8530.483875181131,5789.490996628074,532.7260090148832,104.69392649730979,0.3040642294035768,Regular,0.0,18.425742283579556
2027-04-19,CUST01305,78520.5875100505,23397.85876653634,3853.4504100912886,453.95787929443827,98.75880297521476,1.3007442116006032,Regular,0.3316016329367807,18.94778325084476
2027-04-20,CUST01305,79412.25502435544,15818.050405393999,4114.312198044782,649.7015217077136,62.50576324862872,1.4641692992191127,Regular,0.0,25.398821257397255
2027-04-21,CUST01305,85030.86970563376,13626.996481339527,10401.507362095525,325.6856885733098,156.24831704087404,0.47696787733727336,Regular,0.0,21.751833382162957
2027-04-22,CUST01305,93849.35504988555,9910.345984411453,9352.09737218955,445.0788635443079,116.05507570227867,0.6508671570491666,Regular,0.0,16.832383442342618
2027-04-23,CUST01305,49421.835870325034,17794.499504187817,9949.153900667417,354.91904733581885,103.11392258234812,1.1604933927977314,Regular,0.0,18.14600981496585
2027-04-24,CUST01305,92479.3103976506,14298.185087456215,11993.141481192866,579.1129417609964,84.86799091841063,0.5640422219456896,Regular,0.0,14.628652435148922
2027-04-25,CUST01305,105297.41917167045,19989.585144350727,4494.293622008821,471.9012319006336,119.43236338119326,0.0,Regular,0.0,15.17784439413329
2027-04-26,CUST01305,84662.32590104613,22737.389134516663,9585.969454567023,682.4008258876221,119.99848431116325,0.33862475541295434,Regular,0.017004367386664655,18.50598609837493
2027-04-27,CUST01305,70871.1927480682,9448.892689554234,1771.4058382056146,258.787896739325,101.42011037056304,0.10221921285053054,Regular,0.010388932331894002,16.779752708599915
2027-04-28,CUST01305,88634.4785409382,14494.312640111995,7390.158509196734,481.97063534594474,106.28086351502759,0.1754206875362126,Regular,0.15320183648928484,21.67222291932577
2027-04-29,CUST01305,101441.9855216208,25080.53217689748,12816.26404878691,467.89282727440406,127.54571038990689,1.1686791993808436,Regular,0.3404171958424737,21.80625815326672
2027-04-30,CUST01305,103838.28302436555,10445.778515725096,12904.29161606319,233.404352682158,74.97365602650308,0.47446130334271447,Regular,0.0,19.152195313217867
2027-05-01,CUST01305,97091.40529095085,15354.359369285881,6721.193748845518,513.0628205074779,86.55875650865825,0.3695947893892743,Regular,0.0,17.5961966300926
2027-05-02,CUST01305,57334.11829140497,18660.264958303913,4232.637611991548,479.34353517572055,125.07996461983231,0.014790639909422698,Regular,0.097437651104159,13.43311356706597
2027-05-03,CUST01305,90902.23093017536,14295.108327237424,10334.061345813001,408.14295196572573,124.77724050352994,0.0,Regular,0.14147362068778488,21.77299488330786
2027-05-04,CUST01305,98587.90434105137,20501.0662827377,8817.294703521535,514.2576060748823,118.4990091342047,0.8741039979060716,Regular,0.10786772714361906,21.540064033941253
2027-05-05,CUST01305,79372.50333525107,14488.50412088433,8370.135722063224,540.7399202300622,82.21225177944925,0.0,Regular,0.06801761283329064,22.91540278831338
2027-05-06,CUST01305,132183.24230287905,7313.518369151946,7874.712354921514,290.17913053737686,111.12736679206772,0.5501223345792833,Regular,0.06506735093627285,11.089288102919285
2027-05-07,CUST01305,104029.31613289281,14938.97158353387,10398.39370951031,539.5265999581609,104.95696080363638,0.8777252789595689,Regular,0.0,15.441251022739895
2027-05-08,CUST01305,79141.35036796427,13029.04607943763,6448.623087754158,639.4685175167461,135.97734631774222,0.6183386184591417,Regular,0.05361968354900175,17.810717405625862
2027-05-09,CUST01305,90386.28733966507,10472.175880098344,14267.017663699617,460.40704536118426,127.73607003869421,0.5484474160653372,Regular,0.07090137034482162,19.65371511504046
2027-05-10,CUST01305,104093.04073944365,14078.660122955378,11502.099301153063,395.54628537919893,97.20975360042358,0.4489045666854675,Regular,0.20924505219743403,25.913201078885226
2027-05-11,CUST01305,118117.93038368438,18136.82096121378,11300.07206949652,534.8500643744949,119.26161334075707,0.5423293532360121,Regular,0.0,21.35430598404241
2027-05-12,CUST01305,61382.43686837085,16244.226800178125,9460.46035887901,459.27122786398195,121.36402527441169,0.7640504511352062,Regular,0.04626736604499986,19.76169957381646
2027-05-13,CUST01305,103858.29187858998,15259.55144910504,9197.187144539925,387.32247239822755,115.8157041979602,0.8965057912637036,Regular,0.0,22.57212462478416
2027-05-14,CUST01305,43628.12932701036,19578.991261508094,3457.8446521988935,387.57296578172543,118.96425327279283,0.687307852900533,Regular,0.0,21.239456532659098
2027-05-15,CUST01305,82028.42283225668,18229.84547435405,3859.0873743816805,535.5276994544832,104.31517844025444,0.0,Regular,0.1182703534624937,19.448444201623843
2027-05-16,CUST01305,29294.78262695794,13482.250558981577,8246.131959298926,601.7804985095001,141.28432150282512,0.014930822638471952,Regular,0.08170852639724963,14.627891282044853
2027-05-17,CUST01305,90547.45470616598,18953.25300626112,6625.8532798486885,449.91248683103856,109.80197835109406,0.0,Regular,0.0,16.297491535303934
2027-05-18,CUST01305,98218.20202084926,17728.930035301517,12094.38573827401,535.7854825734756,106.41097197163457,0.7421672243505617,Regular,0.1681384502195454,15.239036260879185
2027-05-19,CUST01305,100439.90514980588,20121.984455362966,3403.6636242236473,733.3894662839199,121.06651451743636,0.3397051944464087,Regular,0.0,19.84529835173822
2027-05-20,CUST01305,108437.28016736198,16868.561635372473,11860.782181223625,356.9215551191474,111.55892416797613,1.0786508675067163,Regular,0.0,26.845756819382945
2027-05-21,CUST01305,110832.33422978262,9999.827144574225,12475.597072092898,502.39470920189234,139.73830320060674,0.26503046865974855,Regular,0.11170782844625682,17.380125693864876
2027-05-22,CUST01305,55258.84095369579,22545.98371184917,1575.3813953717417,534.623428962076,128.51795948363977,1.1708149839931203,Regular,0.1400066482771259,23.35115956019012
2027-05-23,CUST01305,92533.88430429094,12694.266584079407,6977.729623906144,571.5884241092904,92.91831264716544,1.0890957223649544,Regular,0.0,18.130062644318013
2027-05-24,CUST01305,59847.69497585742,10923.168773322754,8640.905811107898,748.2970894124041,104.988586652389,1.2297906317022549,Regular,0.0014239335984161453,15.207704221427747
2027-05-25,CUST01305,68334.2220033774,15380.54143421012,6380.979351367454,536.3694914951927,121.00516253212321,0.35508216429274914,Regular,0.31475600524061265,18.4968383668114
2027-05-26,CUST01305,90641.73736208797,19642.07265930898,9210.94438086618,521.8948432634911,118.95177516670422,0.7328589945461444,Regular,0.0,24.5045368358793
2027-05-27,CUST01305,90858.40960693292,16955.922716399746,2607.9701410742937,770.3698724086339,99.1011834839619,0.3600744159323747,Regular,0.0,17.37618590373334
2027-05-28,CUST01305,87889.12049901603,12209.227705657446,9904.446692420683,466.9165803422823,114.45343650754843,0.0,Regular,0.2236210070373708,10.620683391336843
2027-05-29,CUST01305,56850.02250387298,17435.31280410105,8189.253714173008,536.2632454255863,122.76105347698363,0.3924950619016993,Regular,0.025327890754444957,26.346690266630823
2027-05-30,CUST01305,62136.99069620471,14066.777333903769,11767.927764449882,309.4666933880844,126.76431078923069,0.0,Regular,0.15945270377787776,26.02093875717059
2027-05-31,CUST01305,81418.11942926674,22226.310926603554,15189.098326568334,618.5204389651391,57.809895344090414,0.5493833539498705,Regular,0.0,16.304868816205733
2027-06-01,CUST01305,101611.48172671991,19384.56555685763,2710.1585795706133,713.9743603946214,108.6637094492757,0.11835396222506461,Regular,0.16380247621264502,15.868205580958504
2027-06-02,CUST01305,64098.60363543635,14356.435698149424,6637.413423275004,613.7708573532283,140.27504298464598,0.07659278032102712,Regular,0.2196315560006959,19.53237331910579
2027-06-03,CUST01305,73013.26950901626,18222.226287034566,7356.2450505755305,408.41845745093855,130.2240816949959,0.4532757655157794,Regular,0.0,9.211726775522939
2027-06-04,CUST01305,62325.0931190621,17128.81080922433,5840.573212091897,519.5729218949526,118.83053160929421,0.09749134881716576,Regular,0.0,20.304525904576714
2027-06-05,CUST01305,99464.03920228773,26581.849554599565,15604.78790377792,410.1855683439362,94.47981205396474,1.1232308391061023,Regular,0.07465784155857394,17.044914006651066
2027-06-06,CUST01305,98592.52724032287,14329.947017262384,7019.846810991632,564.3820888204283,144.85518384827338,0.6012019898244666,Regular,0.0,16.359489706678374
2027-06-07,CUST01305,66570.31658013903,13020.230838460993,7446.632832511702,457.0892431875383,113.55872887219645,1.008862520797213,Regular,0.0,14.90549290665038
2027-06-08,CUST01305,111775.67763565006,10699.033141459382,9972.695661338827,699.3146073792342,125.129214863198,1.8740720517149034,Regular,0.0,21.5984248148053
2027-06-09,CUST01305,107566.98087336328,10155.484147295963,6297.730998194187,465.148864415395,95.37189737419287,0.6425221171319291,Regular,0.06343474768271132,17.890223405734105
2027-06-10,CUST01305,90637.21816127132,10024.763007142188,8187.04673838819,617.1214062840259,124.01099802201676,0.6657857674956321,Regular,0.04829752241650755,22.84270384812559
2027-06-11,CUST01305,56949.44480599696,14449.884868368612,5223.733987823596,597.4598833065239,112.728972709284,0.3915197914698889,Regular,0.0,18.557286706863465
2027-06-12,CUST01305,112753.19284188552,12543.620161683255,5403.135940872202,454.6085856830199,103.40155267955438,0.5652792570910632,Regular,0.0,16.741333440364336
2027-06-13,CUST01305,105746.33340843835,20663.024484150832,10636.453619529531,511.1784077097092,112.8333909752197,0.6258988694537321,Regular,0.00023526055132237766,24.859676170429967
2027-06-14,CUST01305,93055.26811910303,9918.019506109838,2891.319925066743,328.5391484687847,92.96121013837632,1.2389558366387008,Regular,0.0,22.961779050168705
2027-06-15,CUST01305,119313.04100572297,24170.34446665759,3808.1630659151115,683.149297814344,129.1900941759172,0.23241229199330884,Regular,0.0,21.439475745219905
2027-06-16,CUST01305,112405.06448467096,12640.342697312703,10321.805845041068,505.00298429192486,158.6811087887332,0.6070504243453843,Regular,0.3975055113314528,14.603943884479449
2027-06-17,CUST01305,67317.36361888716,21532.90241323382,5085.5834684660895,500.8605371664882,124.20876502984349,0.6232791006154078,Regular,0.319294856384269,26.817727121616674
2027-06-18,CUST01305,92375.68860670991,2120.6515029257334,13495.406638117778,373.917532881867,112.20928455291167,1.2496021624827267,Regular,0.0,18.972908087401773
2027-06-19,CUST01305,74108.04888085385,21669.77492931059,7896.020316887889,490.451118974209,122.36421473380005,0.6099309832917791,Regular,0.0,22.939795225703755
2027-06-20,CUST01305,94665.81872670738,16197.968868632342,12332.71654350285,311.0338134638523,113.93663775488788,0.19214279830893377,Regular,0.0,19.09510881879901
2027-06-21,CUST01305,64180.964476177025,4103.504495131816,1407.1886239873438,554.1733622883424,108.55401970821619,0.39792305235173464,Regular,0.34138011743396846,22.351060146604418
2027-06-22,CUST01305,104876.71379943422,13147.121564131014,11524.925884698994,559.2264967644893,121.76482727443326,0.0788688092302785,Regular,0.08852529539119826,15.329055631767263
2027-06-23,CUST01305,107079.27477262373,23910.101402643497,4379.336490850261,435.0529399628894,92.44462031388267,0.778945391357381,Regular,0.3211748578105032,20.845277922278797
2027-06-24,CUST01305,72524.0850649013,17608.096614508293,8504.32835822135,576.5666731666385,123.88834710082683,1.2129138547558873,Regular,0.16607495299520314,15.717917418525083
2027-06-25,CUST01305,111406.55491973986,15740.77449086478,9853.310364267412,791.1751117946644,148.06212828933062,0.09971185081437345,Regular,0.05765483918415248,14.114875855115493
2027-06-26,CUST01305,59443.79375120246,14223.380123307354,9870.609176872962,554.0436777429476,102.38763883428342,0.39032953513142427,Regular,0.0,16.654357458590642
2027-06-27,CUST01305,67993.93839421243,15972.334519701686,5196.800243021642,464.1960810427777,135.6311984594009,0.16508042504806464,Regular,0.18881037134802894,18.31000264214288
2027-06-28,CUST01305,75681.47172788579,1733.5849954205405,729.9780810572884,506.2591544865171,102.49408668482221,0.9290074669198989,Regular,0.0,13.359089871891905
2027-06-29,CUST01305,61772.65270374064,21490.964913395022,3499.7345351466493,531.3043796005943,130.02083808119906,0.004922734047712374,Regular,0.19958586199389813,12.698999908169569
2027-06-30,CUST01305,88964.04342423365,12233.905831428578,6679.9750876183225,356.9439743670512,108.53357815594377,0.9321982252620731,Regular,0.0,24.902378017998352
2027-07-01,CUST01305,67020.78557258507,24755.745236266746,6339.281951660818,411.73031466083205,110.245916999094,0.8177042441221151,Regular,0.0,25.96616638552732
2027-07-02,CUST01305,96101.22713845955,23801.690907821714,7684.262837317342,536.6884280035475,142.54560292906297,0.7110523248920206,Regular,0.15732898296525596,15.195334178678483
2027-07-03,CUST01305,61629.253236683144,26646.00141058347,6773.496721233507,469.73595878829553,99.79808049688272,0.20204709499368617,Regular,0.0,16.497895768436038
2027-07-04,CUST01305,67849.28317871736,9381.698130992609,7072.5001103577,393.88844636239486,133.5775750655298,0.6470723200578715,Regular,0.10885375172521056,22.651327858642563
2027-07-05,CUST01305,94703.34201918483,6193.298907819502,6368.841907900781,762.0246127371964,80.75323113231022,0.3772418630709198,Regular,0.053582465763326786,28.728545339585516
2027-07-06,CUST01305,25371.94092586982,23506.242834205303,3258.228728141872,482.9820574987277,89.79048785359942,0.8133746505041459,Regular,0.3502090354905816,24.82055835126613
2027-07-07,CUST01305,74562.32342730899,16947.03866701731,7088.864026030699,401.38548674138184,140.49192919477525,1.2056998442751887,Regular,0.11337048713595935,15.779004882089069
2027-07-08,CUST01305,125904.88706363436,17313.70117917675,3774.911916437576,554.6411110948228,84.83021452115148,0.9759874938828321,Regular,0.19274256813858665,19.019370163875088
2027-07-09,CUST01305,90466.76246211729,13588.463490426091,9322.968811584033,493.13142005891274,108.85921256601026,0.0,Regular,0.0791450792891942,11.083438058699315
2027-07-10,CUST01305,106516.47985289598,13770.370868105318,9895.24406363623,546.8888329860299,104.24218418431512,0.0,Regular,0.0,26.715754851622968
2027-07-11,CUST01305,83483.80032516063,13786.356570785032,2620.5743599710913,489.5701880542492,101.47180343278174,1.2512676979568016,Regular,0.1397956145652806,16.14014992237447
2027-07-12,CUST01305,93233.34670960324,10473.200462715316,9692.584649351107,556.4619233580754,116.01473654595227,0.37346757883267256,Regular,0.33615555047850004,22.096274729514423
2027-07-13,CUST01305,81833.80711921223,24111.258508653154,3939.744472017375,412.06483623439317,68.37692513362265,0.3768836841004825,Regular,0.06649278066684176,23.05274717747971
2027-07-14,CUST01305,34286.062877450946,6030.420430822511,10835.568720372137,563.3830019252557,128.18587686148572,0.9501866914802466,Regular,0.19770315208838,21.760137040322665
2027-07-15,CUST01305,97078.28408213971,3839.967899952546,16182.15780716744,514.3212773623454,91.88520760920576,0.43930211953736537,Regular,0.0,12.39268817054019
2027-07-16,CUST01305,85603.02839580138,20990.602297291305,8522.414013713917,459.66366486270863,89.72885274622229,0.22113995097747552,Regular,0.30245665840057206,13.734584816489509
2027-07-17,CUST01305,92107.8630161403,14731.70994481963,9445.719835716964,498.92942898017384,79.51961015187663,0.856409874932074,Regular,0.0,21.285448214267774
2027-07-18,CUST01305,39345.23888407328,18184.579875164756,8395.960651443722,474.66106148350224,109.4945430247805,0.36690189931094536,Regular,0.0,22.869154064915573
2027-07-19,CUST01305,79100.76998645139,14346.516521537462,8012.204508781686,599.0996409098886,128.61631538434767,0.0,Regular,0.07870738473135924,18.61910521236069
2027-07-20,CUST01305,117168.69632470094,11029.100029712048,6457.73390837713,627.5788828491033,112.11977267902208,1.0629332551920738,Regular,0.0,17.429731770866876
2027-07-21,CUST01305,76080.65148072728,24033.218912558208,6390.23626796868,599.7665742341451,113.85257602747004,0.6817746491959397,Regular,0.22283364398859512,15.85162915597336
2027-07-22,CUST01305,80536.98764964727,24991.6199843629,9783.339209873826,391.1802899937966,110.04035171220545,0.0,Regular,0.06070455270680457,22.378014582784488
2027-07-23,CUST01305,107577.70905277668,13442.711947878564,11314.347851645289,390.54938992244143,141.43591069566165,0.07061634780864823,Regular,0.11635355833615435,14.032000370606488
2027-07-24,CUST01305,56239.96365502204,12724.66500294003,3515.192789784708,641.2206810834564,114.7402743789177,0.0,Regular,0.0,19.95795644340684
2027-07-25,CUST01305,94643.5798552067,8448.340311212321,15632.166429939898,422.24455096143595,133.12109130311984,0.001257661996165782,Regular,0.13663792980449285,16.558904620560682
2027-07-26,CUST01305,94304.90050047149,20885.5240850963,7721.169136797688,471.21102568505506,85.13831286471085,0.5265909210219872,Regular,0.1371638116481075,20.351685720179745
2027-07-27,CUST01305,86238.2796794924,11091.950160539473,6578.00664908427,434.308823850619,80.696559091614,0.0,Regular,0.12908369085223342,29.055597307839893
2027-07-28,CUST01305,91461.06799752256,18562.094218315746,10473.763786477555,490.7760298513932,105.62157580803597,0.904491274475067,Regular,0.07464722484844552,21.297752920287593
2027-07-29,CUST01305,67827.89334285047,16222.052951285128,9592.280383021527,635.3195373424294,105.969976136054,1.2208397935869781,Regular,0.0,17.572702668698167
2027-07-30,CUST01305,66037.4656554992,8207.405887377581,10920.728080770248,430.565885412683,97.73100958443587,1.5729980257622969,Regular,0.0,22.043339571185026
2027-07-31,CUST01305,65251.519527535514,13820.59181573423,9648.5623225063,605.9569649832086,126.52404089649437,0.16302119857612163,Regular,0.06508170494760412,18.966174764448056
2027-08-01,CUST01305,88890.55761165271,20447.416419166802,9830.06686487155,618.2243097843794,101.52981318874579,0.9930512021189631,Regular,0.03781321274860174,21.234546502409145
2027-08-02,CUST01305,107872.54278576905,10374.347531384337,5389.587755558656,565.149984287241,161.8607640535245,0.7519390823457761,Regular,0.0,16.941185222956978
2027-08-03,CUST01305,111295.19059143984,18379.862078969752,236.37211513334933,471.3814209656802,65.55292238698124,0.26919815608799885,Regular,0.1559694813307644,16.702607315121302
2027-08-04,CUST01305,85599.81680466072,12077.85488874442,11404.509855574286,581.2568713693967,111.27424763637441,0.315398420640684,Regular,0.19790498745712484,22.37700412435853
2027-08-05,CUST01305,83871.16754142747,12763.85080933997,4818.373527585212,546.71175356357,111.3185769524253,0.6565864134211307,Regular,0.0,21.038765439114524
2027-08-06,CUST01305,105825.37767902558,17013.9305026809,4648.52068611004,358.1230190771129,101.33599117654454,0.3823341138477969,Regular,0.0,23.847364031195063
