date,release_id,dev_cost,revenue_from_release,feature_count,cost_per_feature,time_to_market_days,total_active_users,users_using_feature,feature_adoption_rate,users_retained,user_retention_rate,inapp_nps
2027-02-13,REL01184,3035102.9919325104,6560997.386669625,3.9970008391792042,136172.2799878962,39.02839021053817,19194.776347176405,5465.085761109616,47.70643978166224,10990.306352185864,75.08003527584552,45.868438886249756
2027-02-14,REL01184,3676471.3772942964,6407997.438465117,5.584724310790294,1979744.4008332798,54.47219568609455,12018.227973920308,4322.531679535141,41.75270285721043,9052.0148323378,79.73878391939428,46.87346870499933
2027-02-15,REL01184,1588589.0268735935,5901065.746946087,2.553973266811322,177481.77241007704,58.961690453759076,12050.505755193104,3595.33336713251,41.486753841455524,4994.719225384078,73.59171143658166,18.163952414447674
2027-02-16,REL01184,1859247.1272840686,3910256.2656431687,9.79286936545388,0.0,45.65120638527496,7859.977116393463,4762.386306158903,54.98299437781449,17006.333793285852,90.42350247267657,43.81053502369481
2027-02-17,REL01184,507830.9831465343,2029026.4572743801,6.022886460965904,2419170.1457695705,57.91146352735889,17277.255756324405,2622.4274490785506,24.268340579948084,7868.348919037595,79.28867764588406,66.66126543387104
2027-02-18,REL01184,3421360.1347964974,10589935.265118364,9.275423594282481,2016933.9912477403,34.37250096062286,11979.831927394,4169.784637744808,22.320620616740413,8983.34780275586,83.19629895551687,49.60975990140083
2027-02-19,REL01184,3546541.87079195,6300465.019342152,2.9576548229994755,1461102.3450676745,30.419910719898237,12464.485436853378,7515.7641858588795,35.56625175066522,15460.593871956735,77.81962231664158,54.08990421802721
2027-02-20,REL01184,2868030.2236183705,7857610.265866546,4.820255280307176,879418.0558718143,62.07570446401223,14324.60337980857,3141.972925319571,37.71714933773163,11255.815687920294,93.6587219299261,55.399290434743534
2027-02-21,REL01184,1579733.8506133426,12054626.818635177,7.61281417998425,2220871.2058655256,27.60365602124832,14299.67659692529,6401.798536695114,36.60019228312858,8152.897483111501,85.2481829622615,67.03972164279693
2027-02-22,REL01184,2800012.078831376,3996777.6206427026,7.297201763536755,1084988.7622489976,61.54872674316463,6880.905900062553,8296.094473657353,33.31233215816315,9865.43350984794,79.0879246768724,43.01973324095206
2027-02-23,REL01184,3009582.3248592853,9785564.231980529,3.8595393655684753,430871.04662619194,71.85957148838861,15884.219499854558,5475.299076141901,35.25840922720912,13466.098847409829,81.02056693694861,44.23573980978775
2027-02-24,REL01184,1639745.3847671484,10476165.419680327,3.5566590804711864,1519854.5914692786,72.2573382245526,13842.558983158415,7662.056971711496,52.01693652305473,12021.550355194799,84.57801423121784,59.61173848807083
2027-02-25,REL01184,2765445.6503745597,4956119.233123232,1.0625187480018035,599485.3733950278,56.45575371838598,13262.936255812214,5642.167822937714,30.191305798223173,7444.320282573954,71.06916874465149,42.752209480072196
2027-02-26,REL01184,4090608.7538403478,6518591.733797517,10.130522566698136,1164619.862443158,76.5757096913766,16090.636848742763,4300.312538993594,45.13692712231502,10661.781628963323,84.23497486953573,48.12886051980071
2027-02-27,REL01184,2474484.291704975,1547402.0480506886,5.517654744950907,1228226.363856135,26.015796693573904,11837.957803434962,6392.333142839876,30.920381297735805,16476.670563710715,89.98302189008703,36.31503782010726
2027-02-28,REL01184,3190481.3370779697,9647394.409233844,3.957700658746367,1064138.042245374,43.71373877397181,12528.415611410344,7548.471805216792,12.51267869779781,10405.858389762876,91.53919007267578,69.16910633965783
2027-03-01,REL01184,1855641.3772062953,65212.802288855426,5.978695097421217,1131926.7927954774,53.41863427150851,16265.629774853858,5029.450385772706,38.89058340251026,14661.26431415698,82.55519069503612,59.682288149916204
2027-03-02,REL01184,4993460.7447490115,7591107.886023439,8.667028956261898,406019.5632178831,67.89568223065046,14573.566504460174,6892.061655840753,37.290331002014014,16929.555423868944,81.94363377403245,55.10977129395533
2027-03-03,REL01184,2584732.546702716,0.0,4.31304895681979,1408719.2903131417,81.91386656433752,12194.454401652327,6861.557100860581,37.11803239942077,10224.999864161153,92.13447146419006,73.5410135488979
2027-03-04,REL01184,1315854.6069018464,4809998.5677375235,6.171020437274064,1487368.336260753,71.08117862898689,16238.606452895092,2416.4512015439386,33.30345892625679,11173.911268261765,79.5697641446297,64.24207162325717
2027-03-05,REL01184,3467150.199284485,6738825.013536008,7.602339816438148,0.0,53.99994873114307,19110.302054711014,8151.404859246468,32.7714971292029,13704.360551246435,87.77979114811818,49.13447144511216
2027-03-06,REL01184,1058761.9273297978,10249791.594533784,3.7911333177145248,945330.4185400475,31.810984733081842,12855.497536197348,125.4829693080037,43.537404275006836,15965.630620306103,88.698701610086,58.32585658579353
2027-03-07,REL01184,2428955.533224061,4574217.444041856,10.825458367207414,1491010.975199755,43.08211187013343,24301.90292078144,6172.1651650281465,31.422483437117847,18936.030703396085,79.24152124970321,37.2186064242819
2027-03-08,REL01184,5397050.0648531765,7105506.0753772035,4.078319691598936,0.0,79.33584747183954,5334.092866558642,4449.27939990029,37.51418731704314,9227.912735401762,84.60220940225233,19.269384079045487
2027-03-09,REL01184,3686636.7524457304,5119454.518174327,5.816364751269858,1706465.6981173947,58.5239748298137,15823.597244402907,6334.037478830217,0.0,7949.336500998932,88.44076978985034,38.0252828824529
2027-03-10,REL01184,3710115.37146646,12150824.511920225,5.074351594461932,2123892.8893643767,41.33321978704687,3921.491928604215,3480.3439621551815,14.182235794139192,11008.79545764338,78.01167663287467,54.2145070109468
2027-03-11,REL01184,2742998.4926660736,9045847.16293342,2.809991545062208,1245504.9821511577,57.21142305072524,13857.183358178036,5547.59480540547,31.32532294174448,11534.510704113725,89.9550756391025,42.23351663078188
2027-03-12,REL01184,1231830.1249240744,6382755.892974757,6.168812526561761,2070337.5827915245,93.06635636087768,13375.054035298552,622.3962593046463,39.493607406910115,6532.944510356085,88.157137001982,59.85493703179209
2027-03-13,REL01184,4516589.456841699,8361780.7302452205,4.422551185727926,1657089.0532280528,50.16186274863679,11787.27552868644,3776.7255130673657,41.05474123597394,14815.965220638755,86.5761458799475,66.00534921395243
2027-03-14,REL01184,3776974.1074194084,6755007.250809339,9.951737317023689,954185.2900703191,31.77465396333578,11518.484830507936,4180.403692308205,45.49712821573554,17137.23078623978,77.77037287185725,59.49876323097172
2027-03-15,REL01184,1798617.9193612295,9463723.164101616,5.415553872132193,1368087.1351282587,64.33632826925748,9108.331715187838,3354.0597769250153,17.67829345382296,8406.146900729598,85.53059321901304,53.92454389122328
2027-03-16,REL01184,3064273.5400247565,10032849.498162333,8.348137791182852,0.0,45.91489904510141,14877.320053849566,1543.099398018946,36.83476354937573,12180.463936726384,90.81566708166193,66.8483075056084
2027-03-17,REL01184,2236588.709411376,11773404.974582152,0.0,2201951.1142713996,41.0736852332863,19258.5151397931,6767.782412653871,33.233377550464105,9258.034109013697,90.83972691168523,71.9384116382069
2027-03-18,REL01184,3939033.7268615174,12703407.225864751,10.194148163611537,1000836.7647246089,37.14914092862896,19372.40132113701,4392.333271578723,42.96854106673686,9249.493247149192,75.97083477057917,44.129412743743565
2027-03-19,REL01184,4369608.4861494675,10703757.981285358,0.0,240957.14772202796,35.312533935281465,7984.896789269256,7469.488928936691,46.775486672620154,11421.617445332718,88.11342836811687,55.33562383655541
2027-03-20,REL01184,4139745.4636921855,3731508.3192034513,0.0,376794.1883967394,42.512691441681284,12446.389956863753,7731.864381127667,32.983017998994264,7919.707581291869,88.98471260620595,32.69381070793665
2027-03-21,REL01184,4108520.523041017,8730732.458280524,1.8644548750285201,675883.9117093068,75.87646908308332,10871.385848111993,2993.425949753551,44.47295721470865,7739.951667407309,95.65850630387966,39.90187747314595
2027-03-22,REL01184,5154840.392750177,8146233.76419167,7.2328231074198115,940853.1610637249,53.47710533177461,12264.593200591256,8855.220937330763,23.96883927218701,11928.414670403723,84.59975859547937,20.464733236687213
2027-03-23,REL01184,2729183.3396332683,2377283.6831251336,6.734131407296436,339126.99319372897,37.87442389295933,14846.675107203744,4296.165156308542,33.43904770375191,12286.38074540601,88.14947928282206,36.74171278776656
2027-03-24,REL01184,4095022.425383248,10580579.870122686,5.347510738856782,2966919.9865475353,57.83429915692953,15577.095605995066,2598.095868426949,36.064736972465404,6241.602515432779,90.85063057755656,60.52475333458147
2027-03-25,REL01184,547600.612236408,1944491.2276398381,5.691815622332881,2893107.670272438,44.94182037532101,11465.847111127621,4500.278806856176,32.85665630918697,18449.630421989896,77.6009729272826,46.74144383371408
2027-03-26,REL01184,2911640.769806633,6093582.819645055,8.003216283561908,1305082.982508639,61.16427323885068,10676.8548817927,6193.3031042972925,37.48873718256327,9366.367173347724,90.8444181058369,55.96521264590735
2027-03-27,REL01184,2921958.260139344,8723275.255282065,6.045004607385028,0.0,36.49335120809344,15650.358892294738,8289.236918133483,50.13568894327101,12347.887475241107,83.17683397479436,34.175498979877105
2027-03-28,REL01184,3580229.1154927686,5248237.001870246,2.725406741897267,1587103.8324302165,59.364449009475194,17474.006009501023,3699.9262118266793,55.084175707012,14701.387137133705,90.72562815698603,35.10637006968538
2027-03-29,REL01184,6263185.25338408,7093535.873794686,2.0145442278707555,1102936.5059223608,64.58532582145286,8242.579048776422,3767.7349687569754,30.328068256998222,10567.794953598454,79.38395130419825,40.79797797990538
2027-03-30,REL01184,3025981.8832649435,1458502.558959376,5.7998263085297435,1634304.4239606047,78.6013256319242,7947.832807334476,3440.065241117272,39.77661358665162,14030.024164556313,85.08654878842223,35.774395762656
2027-03-31,REL01184,4317509.659812501,3680898.392773326,4.035876696308925,0.0,39.60829681913259,15046.242728921818,7515.510348517064,34.41577031928584,8938.534900224979,90.0333737843014,35.001532582297884
2027-04-01,REL01184,4760171.19795355,4243010.125672458,5.040057155443991,1283150.9227302577,30.265679770344743,18544.40969269974,5531.219429340777,37.34840187732508,11814.513061109317,84.87516970766826,44.753450996267794
2027-04-02,REL01184,541875.6287908116,7030880.776570974,2.1769264116298395,696101.9853234226,60.35312378087111,13430.982503487141,4453.003571872563,37.526756536309065,12661.073320559633,87.53096834967279,53.17604597584079
2027-04-03,REL01184,4459653.903294041,9605578.282867653,8.50878824433966,452956.0378932785,63.51151920297433,14448.135150567827,3555.162094286562,63.27116671705109,3062.35836657251,97.19601036681964,53.051098987748944
2027-04-04,REL01184,4285991.175304085,8692336.768493768,7.658848048796884,1427081.580085984,46.20587089118246,13688.858910029376,6763.405037428951,30.862234968475896,7174.476277707045,77.44774356959667,43.67462618996344
2027-04-05,REL01184,3129336.527542767,6323767.477147473,5.838672698923862,2299056.4102720935,67.21364925747613,15081.272656131832,6478.970259977504,34.12493728613324,8362.772636127615,80.98100370896559,49.94130092689627
2027-04-06,REL01184,2313357.932587314,6443818.849189886,8.32647524086033,0.0,51.13172854631231,17982.844127470693,7856.0455868483405,47.564709826903844,10540.482216410302,85.09849510125301,53.948884143332776
2027-04-07,REL01184,611347.3448445722,3085206.175584124,5.056000910426244,0.0,49.01286757697053,16683.556016905633,6832.35456247928,32.4469166092012,6467.68572112939,82.25043331752441,14.26247508529839
2027-04-08,REL01184,2495574.1661982806,5457355.600298218,11.887596522137677,1444087.5418390248,24.964890839496274,16467.463398202413,4566.389521105141,40.13860427975332,11265.67626886882,85.15564684736529,49.1539828022799
2027-04-09,REL01184,5295977.6136518745,12559609.1375941,7.0036782591546745,924261.7769516637,60.94195509392509,11632.13500191135,3329.3833917677616,42.18757088188715,4995.824604043088,79.49963841415361,65.85570408799853
2027-04-10,REL01184,2677996.5707485983,7420302.54071831,3.1197525117608476,692232.541726142,101.97320711543256,2441.1871972432673,4970.279940795115,41.01230325533428,15481.0982327466,83.52342847036248,46.86974907724903
2027-04-11,REL01184,3346274.133608238,7189020.753747139,8.958750099696745,1307592.5677446192,85.14252317289521,11935.863458374452,5044.671168642642,43.917203412285225,12319.620828654284,88.44163558728921,22.09537574761324
2027-04-12,REL01184,3478962.819326121,11130820.491041029,3.716749994511736,998917.321524907,40.53300835703401,19022.05906670104,2217.4247285040296,40.16767822705976,9078.695762386078,77.86106365414874,69.02466826115366
2027-04-13,REL01184,3914626.911997533,7190042.945907608,3.885838920440385,246327.75359960715,33.80945937831285,19032.431934250464,3150.1357971055113,47.62593875387624,15792.090668503719,87.6858712658566,52.22810132107375
2027-04-14,REL01184,3187043.192805767,9249157.472061416,7.0156469328134206,1701211.5544101254,83.05342518892671,10643.25664953504,2881.3882158736137,26.89965106931229,12307.412284479675,75.2247456398045,67.54947581152477
2027-04-15,REL01184,3426099.6049665194,10078880.80690658,9.600856302373947,902687.1756909153,56.361173837216334,20000.430351481453,4113.838929931872,37.136572236772885,8667.101513871034,84.612761586466,24.355585294214173
2027-04-16,REL01184,3058969.8724551825,7589438.631048439,2.456840315115917,1753564.8853158928,102.05275699730825,14019.332607532022,5930.432043595115,19.831097601773912,8432.057598985342,93.60431396467031,31.363525471951835
2027-04-17,REL01184,2915161.3778060544,3499885.6050075646,4.941418978552978,1355972.5846946388,38.70628755049373,6166.552742832204,3324.081343345587,30.754734813576075,6537.576077563584,95.8068605400057,67.34633396164585
2027-04-18,REL01184,3556728.585308613,6799818.452999574,5.743650321658033,1567321.4265207672,29.690625095596864,17379.11737460635,8655.064762496846,40.52376961046705,8695.905350707713,93.77540163867417,45.47090576636617
2027-04-19,REL01184,4136270.6802351084,8884676.659563968,4.1776469836886285,1721624.6772477007,42.8512471845592,8209.167647197977,6945.176324627558,31.315402617222414,8027.193494947824,89.4003653790435,59.66552913568429
2027-04-20,REL01184,1978197.6885732436,674601.0227104407,3.7292584332278476,647013.4874244805,34.65147319584351,7897.655073146075,8059.796912432221,40.30178280289242,8178.675500328094,73.50651119447612,47.3467152417043
2027-04-21,REL01184,2982660.7504194756,10064639.127358817,4.942149056848517,713891.7238898943,72.52657901370807,17082.160144867645,4353.527889469867,36.31475404391694,13185.068276162574,82.67966257575114,46.89923809696678
2027-04-22,REL01184,3367545.9158460815,8690208.28916861,6.946496894835577,0.0,52.935065332465165,8929.753193464872,3512.299130171759,48.923354741486826,19238.80538081126,87.63961225582035,42.63827505173629
2027-04-23,REL01184,4076860.2586935526,10592134.653288076,7.808436806578198,984573.5249172034,51.80762444254336,11828.953645788135,3776.787877575054,43.33518758854494,10592.86077009269,82.2808807326632,40.43477073813176
2027-04-24,REL01184,3277746.134159975,882827.0898811668,2.271009217530957,1090768.8442412706,42.770615643807815,16295.299898066683,6908.502067357855,39.914088404676164,13684.618209124917,79.18066951873402,40.775110650015655
2027-04-25,REL01184,4266918.698208289,7522516.322909298,10.308333170420848,1248759.1854298506,70.16725992012651,9002.318147821501,5496.0872098041855,40.62238581146958,5567.763503094517,84.36489232111398,41.65317137397912
2027-04-26,REL01184,1962106.7626337055,7125383.956519353,6.449915297980459,2747287.6988515593,65.70508013698519,15182.77949606632,6179.17292459081,17.149486184940148,18999.444303676104,94.22259351451967,40.2068340529947
2027-04-27,REL01184,2336060.9431151953,13484497.629221816,7.345369479494915,1550519.945667055,42.36925109971851,6554.198510889506,820.9737126306172,45.89768794498088,10172.507207657978,89.64242112091499,35.65035250861989
2027-04-28,REL01184,5311546.976636917,13118259.931312837,11.235264307074853,966235.2161889925,56.035096549431344,15430.8517380421,2447.7719974032702,27.63172338404329,7160.668670545054,73.915978193116,40.93147859506638
2027-04-29,REL01184,1865356.7975783413,8891469.828510998,5.893107583611133,1986430.9393527405,18.45788534142376,17039.188746357642,6081.8488964193875,37.864288942728784,16305.419961162965,98.3183187312932,36.6112096519647
2027-04-30,REL01184,54680.369452458806,2758548.4845536435,8.792391130657885,678238.9992113423,27.997904503579445,12296.666823393287,412.4208724291193,45.77225081854252,11561.78515459487,79.13213231760318,41.00361662512
2027-05-01,REL01184,1366754.4041831836,11577659.403702565,3.0917245279972594,520029.61483249976,66.6718391964095,9342.158069569175,4847.256489802405,41.09329499241368,16123.091553452461,95.61119280570117,27.75521248803066
2027-05-02,REL01184,5376115.190448869,11063593.947127124,6.026083832366879,0.0,73.04882166206,14656.029955216762,380.6132614179005,63.982824838830894,4760.844454227645,83.59857680861779,44.099494835493886
2027-05-03,REL01184,4435279.019431199,8343566.401885454,8.501958794680547,2347131.841043681,54.14616620778122,15745.213538085874,5338.6902243325885,29.882871942580184,8771.941312011526,82.21176205791275,48.69467337865501
2027-05-04,REL01184,2149771.2679369715,5568542.0097039575,7.22598803404531,57321.12193674792,57.966310563066585,23651.241419497022,8784.359564612218,25.756062297152667,3313.5435550820575,88.81369835336561,36.31062459713514
2027-05-05,REL01184,1830171.3530416002,4784252.802077847,9.136815797033055,1424445.6085574203,78.24825690301765,9709.119951098677,5846.491658237635,20.36562207876727,6645.447214603188,81.04918280587212,38.19169817290013
2027-05-06,REL01184,3147072.6329010813,4943084.10106644,1.3915005024128595,460954.0706755904,47.46677012563304,10522.653800164346,8093.568510616487,33.761169721119806,20425.699393457224,75.96298864938876,49.47481787487339
2027-05-07,REL01184,4211392.780025215,5874509.417570601,2.718136703326625,1776361.0269450047,16.984391226709924,12425.098232799512,3396.301375682212,46.66348668462581,4621.247240303619,86.6763687711718,43.032214264817455
2027-05-08,REL01184,1864404.104435547,5126329.311775351,1.7316440433886222,0.0,43.952716133250085,10426.953158842058,8376.207404820063,51.280923259150796,7261.50295041227,91.49734953375402,49.4940993644873
2027-05-09,REL01184,1482198.8249543458,8301076.633037242,3.1341239611511145,0.0,26.929356342384242,17119.957243639743,4334.974718315091,30.63271940150137,18038.36654645581,84.89523047434676,46.00982008764461
2027-05-10,REL01184,4058161.9776542163,6822159.681242262,9.347876538708189,0.0,60.42648988847135,11713.210289238381,4316.769017395692,22.606761601980466,8079.230848340896,96.05356541333525,48.7896823992154
2027-05-11,REL01184,2843694.6028071097,2162772.626919518,6.090905278654956,2941777.275394493,57.61819877824368,21074.59207453957,5071.6981240628,60.61051625494957,10314.110037932247,83.13772511879425,38.33271531809861
2027-05-12,REL01184,1613154.5246964812,5068177.471179895,6.5355965195070995,797352.6310247064,51.02981953218506,5804.126058119808,6423.414731430653,39.74749119232531,18867.226632725666,76.22704853004409,38.72538161902259
2027-05-13,REL01184,3224703.070468456,9503482.527851898,4.9255538670110735,1950962.5616631622,69.55659888822372,9830.352480359677,3210.0755694226264,45.42445837070896,7496.990120187627,81.80215445694692,49.402595474412394
2027-05-14,REL01184,2633981.9942709375,11334761.098613996,8.602787313973463,1164971.5109283426,30.028230461741874,12287.306865909099,6306.378787920768,23.22621191083314,9293.210051550806,88.99213196126476,78.5403760151571
2027-05-15,REL01184,4934907.444129695,11301264.364484312,3.5754935794422487,1825542.8648528159,101.99221584024168,7902.769454923664,5167.848573507556,48.01021577512516,10673.824215252629,87.236327260904,52.112511749603044
2027-05-16,REL01184,3554047.0992896245,8459946.928755278,0.6224592463217826,1187146.5111205853,25.061917936987058,9033.663738906536,7350.52012457394,39.88992299705208,10111.901981698555,85.66616276292173,57.04287027904564
2027-05-17,REL01184,3716468.786211971,7824031.614508024,5.010165776876778,2197970.550020843,46.80782870753211,8929.320458695054,2446.9958376857307,58.27888327131416,10064.104902642066,89.81282378306793,60.08172431759655
2027-05-18,REL01184,2048852.3092143862,3929607.2054107357,5.514542561119144,1655191.2199587678,83.67577008571287,10149.12880173396,7290.061198375025,35.792591804994416,8123.993808533911,83.497681282661,52.49562512985883
2027-05-19,REL01184,3460468.3853950687,7363811.428874839,2.357086771300336,2665005.5773007097,29.230483680320678,11122.893966064614,4845.778675902729,41.63915966713794,11142.318562421087,79.09291545017248,35.736355343175745
2027-05-20,REL01184,4522129.673207519,6741020.491682488,5.4501551776623005,0.0,55.29486298380871,14888.83843407511,6366.823584606434,32.11786792683108,2794.4178071756987,78.79558807594526,48.65731843355963
2027-05-21,REL01184,406121.3589485744,10112501.957360286,9.574743130183712,538937.2118206674,73.29567041757491,12848.224224958825,8601.079587054051,36.51221715463346,9633.106690885075,90.62489433460172,43.663452153550615
2027-05-22,REL01184,4049610.3686641073,6040555.986734154,3.8568262397548114,1101102.2140936637,46.38004679600088,12714.376569979106,3922.4732593117583,37.149626835546194,11076.587565598324,83.46829865272429,48.194180589677536
2027-05-23,REL01184,1772979.2500719174,7886927.880441887,4.433993859178811,2378447.8009670386,42.21372912886082,7539.499767804516,9012.763565174591,27.30193622537994,20652.240604118193,84.30630698037908,72.30419735771041
2027-05-24,REL01184,849027.2226851131,9607115.457621217,2.962162005046295,868108.6306994795,44.599868803430155,9770.335248952164,3012.315893410063,50.073868948451604,4355.278326558361,79.15214545905748,58.00860881082013
2027-05-25,REL01184,1681438.662884291,6318232.5468736105,8.565408348689878,23732.02206553705,73.1123715081288,18725.225000230857,5376.500076546763,30.880660350708368,2592.0715476559335,85.89047465444254,67.0219987406235
2027-05-26,REL01184,3176299.3790039453,3187180.4874682,5.285037188734832,564306.023452105,23.81524890256947,17799.886213934424,5893.366192019323,28.23614164136088,14504.263991716776,84.75410710288016,42.048451025283136
2027-05-27,REL01184,1385490.609116698,8100753.951406464,2.5246090407508954,458611.5101242932,32.50924205379566,10845.708970705698,7181.661011170672,27.32688474215484,8861.418292340635,74.4104911258802,32.09938487023944
2027-05-28,REL01184,2552624.5836367058,4971954.121554938,3.2587337115010153,1733842.7167597897,45.614442130285255,11843.878627606464,5325.642685857939,36.21542952268202,6807.221264194622,87.64777469330376,56.11389983538291
2027-05-29,REL01184,1878097.6147186395,6699305.826115782,4.7826245382301105,1289307.6610494992,30.037983725500258,12888.698489410637,9666.30569735025,45.57287938748455,8948.648747168245,79.53660208034017,43.92971509126288
2027-05-30,REL01184,1976847.512646624,9208301.765953487,5.21352222453645,223756.9390567349,82.14381925175492,8728.499327237332,6262.052237317325,35.52187663286276,19144.98840304171,85.19964583395323,37.23224594707205
2027-05-31,REL01184,1966002.2809078582,6139244.3350447025,2.6728977457715564,639222.4200827931,32.707672241268526,12727.686273582623,4875.389932617805,54.549100115115365,9391.928795349719,91.50969724069601,64.17294253733009
2027-06-01,REL01184,3434251.547699469,7105817.733254515,6.121580862025075,0.0,84.24958645096697,14243.982730998345,5750.832276858041,26.41535011983305,5823.34556894571,85.79320337425308,55.55216189197888
2027-06-02,REL01184,550494.54925982,442324.3427261822,1.4260304324310185,2876305.581026556,75.2127089794916,14994.187369608824,2107.4027064733828,42.99793549808405,9952.331925059272,91.85048574593539,33.508555654583176
2027-06-03,REL01184,2334995.062260244,7464340.646903586,10.579365989515876,1660759.9177457378,50.3419490612897,17819.231111537825,2660.4358322844505,49.362124991741,8787.191822728926,89.26893874524482,44.92180973115521
2027-06-04,REL01184,1638767.4018964204,6093238.965055884,6.647673899786932,300150.6597998282,77.10312506441993,20390.552230572095,10811.066549211439,25.96267912031071,13670.569188477548,82.40180452074176,53.65277939279266
2027-06-05,REL01184,2850000.7739002756,9290750.774163682,6.409217811540058,1891678.5350810713,71.41808355055662,12776.523580323812,2961.993338583185,38.94875032112456,11270.691237053907,93.35116048328389,53.033374936651036
2027-06-06,REL01184,3900816.8450603103,9901964.652868178,5.829760470811976,0.0,87.33176342906856,12274.911854289672,4249.756732525732,21.147057803100306,8622.067607486524,90.31333724962286,32.44945323967187
2027-06-07,REL01184,2352006.5309430114,9245816.24995275,6.318207695875017,1874191.9682945865,91.91743871938056,447.7100658325635,6366.266207156557,16.08628732942619,5076.5447344000095,73.70263438508516,40.90082854238096
2027-06-08,REL01184,4263540.436668369,9979500.616066938,3.7930395098522913,302934.5538982138,55.76543929697602,15500.931411205067,5350.5818938317,34.24547551043717,13669.151699302893,90.6830696265545,50.56179241093445
2027-06-09,REL01184,3276088.4274806934,3726842.729403447,0.8915587240896157,2634871.4962138943,0.0,14120.713979567954,3138.905144241248,43.284988189293706,14611.67208611165,80.80710872697676,54.0896532796234
2027-06-10,REL01184,4046231.066805777,6599996.569983575,1.4782522110346892,426433.7199327076,65.96586191395254,8442.21256527301,9228.044472464044,25.95984193602105,10746.213943172832,78.38342360900057,64.76459988780266
2027-06-11,REL01184,3895974.5846322896,6146504.060151257,8.592557203803484,941036.1669682711,32.67090877247732,17475.68607849755,10925.583583396237,60.55739858826327,12438.006085365385,82.86286495345422,32.87292340350712
2027-06-12,REL01184,1940798.5847031588,7443488.48084195,3.2968332488727414,2675924.539533725,51.576410442121706,17608.358284289996,3140.0684020756066,18.368427742898394,12892.695619242142,93.63970898296213,41.56413814899483
2027-06-13,REL01184,1788389.1199083892,7792932.74534723,5.899808082704846,823323.0883181209,47.39539596825006,8507.750692886864,5690.111597467733,36.84878354319469,7619.218487069062,83.97916350101762,43.32703883298941
2027-06-14,REL01184,2899379.125562593,7908017.587258873,10.49247920707863,1158543.206078609,72.2761981468161,11378.365229587616,7300.000874179286,40.59092810478245,14041.920084019719,91.45588088121927,58.06578245855001
2027-06-15,REL01184,2665839.484813924,425282.6242282195,2.1479857525267683,1899505.8962828396,70.82247292573709,9293.14539821655,5051.53510949575,34.53463228877829,5370.949213936457,87.38618368226142,76.8747840024732
2027-06-16,REL01184,4240841.048232701,3780117.3370802687,4.35977178771715,2509489.704725188,83.6991414092102,18596.91828297202,8779.99942216114,49.79892642889167,12041.128654693253,80.35420481088101,32.20868416575691
2027-06-17,REL01184,2874632.7133190697,8912118.968579791,7.362921917379157,2109428.9947596444,60.88361852174238,13973.894097007971,5202.017865723007,32.679720789789215,8585.583031157546,73.95542327347098,59.78861424436882
2027-06-18,REL01184,2200919.740894582,11724607.323217735,5.380516801983773,0.0,65.19263612070175,11451.321156581602,6572.489027524962,20.356571274784745,4523.040217595553,87.07114510860448,52.39143704834459
2027-06-19,REL01184,4908716.12759881,7777892.56192347,2.36345293942178,2515440.1048850603,64.2088559192469,11248.167625047841,6163.3569238954315,45.516455571069805,7128.7378917854085,86.81675062528615,41.3562677704653
2027-06-20,REL01184,4677026.450960023,6728799.269675685,5.118139425822121,1105875.1755957557,77.75525209274413,11046.030239310025,5430.686245435054,34.41184187382381,5419.802452453721,83.85455315187566,43.366380554736196
2027-06-21,REL01184,3392053.522979957,7460217.543357035,5.929736544474123,1640079.2171648121,33.410345864162664,13129.341887354785,3380.7820481698927,34.93294513703813,13224.165676715435,77.27922867358961,47.2006445346878
2027-06-22,REL01184,3719644.1065529287,6797556.901509522,7.6434311120118466,2079103.8824005206,85.41007403468434,11159.240337097555,3704.226623596755,36.45046447963701,15312.271470908618,79.2116312987331,32.15208990626441
2027-06-23,REL01184,2761530.7374625816,8255076.9813206075,6.812473434152825,68352.92693154933,57.57741288776944,8248.262722902587,4736.704830899576,29.790586731771896,13001.851704478127,83.84887915501864,45.11123035824229
2027-06-24,REL01184,2544279.036899757,7748894.003511544,7.789390822193648,1264797.046252024,88.09456438786778,11151.582979359122,3254.0450677127074,50.14858651013334,14792.605364131108,86.3659076838707,46.70573493842606
2027-06-25,REL01184,3604301.116326472,4255254.692166533,8.865528007341844,381822.17945520545,40.509866090612526,8747.878049726369,4070.5711273154775,50.53127204196492,9212.708370289545,78.13027077548725,31.32309529605443
2027-06-26,REL01184,3580457.79351612,12605673.04559594,6.759456821041759,486570.12805983325,27.949244559065093,9020.401175235163,5487.015407632561,31.21607112895762,8038.660494808374,94.49652100206501,46.47741046864326
2027-06-27,REL01184,3602429.9965146966,7624634.285439756,7.926683390784376,543463.550494019,56.50883828821441,12090.98924194751,2297.713128437033,24.2642568809807,14899.63578818644,79.8804481512002,60.19932628002816
2027-06-28,REL01184,4773652.319802067,6776556.436631808,1.7025633970787801,1142631.2105060148,31.555963126800957,19475.11005585378,5387.177469365726,59.11688016585673,8413.04788122186,89.34257371783087,37.8083627082814
2027-06-29,REL01184,2572376.7133250628,7304609.591623854,5.139746700431973,1351531.4670886379,41.74571963479334,17633.583736568795,4444.975423643264,31.421546500286418,13397.532072829523,89.77701717673656,54.43422182327286
2027-06-30,REL01184,3504270.433942749,5655641.255007846,5.4367585974702815,946556.1271784347,38.91907748044499,14462.332401731137,3542.964484259005,29.8999958762752,19286.825501037303,80.94879701168543,68.97323471738088
