date,order_id,driver_id,driver_rating,delivery_status,sla_met,total_order_value,commission_revenue,unexpected_risk_cost,active_jan,active_feb,active_mar,active_current_month,active_last_month,delivery_time,delivery_cost
2027-03-29,ORD01184,DVR0818,4.694337155926463,Success,No,43727.08148302724,9283.127973595068,0.0,1.0839158604917163,1.0201571233006441,0.7810638552691975,1.0,0.28289081228940127,42.154781141268636,8806.141051987965
2027-03-30,ORD01184,DVR0818,4.7916722573751755,Success,No,47781.64193437304,6938.584389650189,5061.381658576096,1.0156582262666065,1.1437685802786544,0.868880217715031,1.0,0.28051496877103343,49.63233897630959,6922.736349478692
2027-03-31,ORD01184,DVR0818,4.662347426025873,Success,No,32583.96601076637,9546.070532789145,263.37402832792935,0.9105236393413659,1.000224910681706,0.9525928287409388,1.0,0.04829544498484606,45.24557897684269,8860.466816165641
2027-04-01,ORD01184,DVR0818,4.645430111463273,Success,No,51994.38581704674,10349.642379406243,1907.8387771221367,1.1362295411838392,1.057503917906143,0.8131437389970558,1.0,1.1618184026282514,54.37815876544324,8820.794611060042
2027-04-02,ORD01184,DVR0818,4.4460505454339945,Success,No,50997.91335486751,10357.789011260298,2216.527584123704,1.0443912675257379,0.7902485962189238,0.8706994549633612,1.0,1.3489634803793042,45.4775890679856,7483.048224075291
2027-04-03,ORD01184,DVR0818,4.590113427259789,Success,No,52122.75088867555,11129.168088772238,4767.301412085268,0.9182140227033279,1.238385562104324,0.8068509079952473,1.0,0.02328650988178982,35.67399356957715,9094.396858325548
2027-04-04,ORD01184,DVR0818,4.612016928853586,Success,No,63482.41060674057,8622.799777089866,0.0,1.1052481900696474,1.0669652352314924,1.0228004753451507,1.0,1.4145751610799926,43.81984466168492,6963.574330810914
2027-04-05,ORD01184,DVR0818,4.3907108686799585,Success,No,59858.571605253506,11233.185857199047,0.0,1.1836149964986449,1.0893372728917263,1.2495173293311357,1.0,0.2778833521377199,38.15074235363516,7517.774640872991
2027-04-06,ORD01184,DVR0818,4.651636281574393,Success,No,64871.45462343174,9377.061068358189,1840.7263823103563,0.897005761257385,0.9791895413471458,1.4524502814585794,1.0,1.08883906563584,41.69674862021554,8851.810413530624
2027-04-07,ORD01184,DVR0818,4.935526341766274,Success,No,56939.22672607729,14714.510072978643,1117.8207950601902,1.0752369850234362,1.0207913996426132,0.7863917966055382,1.0,0.22715057916557518,57.577363628196125,8852.365871359621
2027-04-08,ORD01184,DVR0818,4.669794177327769,Success,No,65951.10604158614,9916.663796013969,0.0,1.1808726072061135,0.905710696485116,0.8015028623316093,1.0,0.4152030499995839,42.42928656234362,6054.879363373223
2027-04-09,ORD01184,DVR0818,5.074841555405275,Success,No,51507.68130506047,9348.889018603311,5580.273858493883,1.2014094836599793,1.1030925933975397,0.990919618013985,1.0,0.9135847031065045,37.979861683253546,8377.040409193558
2027-04-10,ORD01184,DVR0818,4.387386922616956,Success,No,39210.85569786998,8290.49948796509,8246.075467736624,1.0178785474794836,0.9822234546933075,0.9503562978704451,1.0,0.3779579726933813,44.75266829613589,5725.870238018577
2027-04-11,ORD01184,DVR0818,4.856247004601966,Success,No,52547.944601957104,10541.418275261609,2776.392274180185,1.0991067348780148,0.9633054119780879,0.9853151021890976,1.0,1.4125661672299217,49.79257973288694,6402.257451539219
2027-04-12,ORD01184,DVR0818,4.548000089008276,Success,No,56920.61054255145,7673.706761323401,0.0,1.222779390733331,1.1189331879348166,0.9693326777487097,1.0,0.8762484767586219,43.57068104589989,7704.956298805568
2027-04-13,ORD01184,DVR0818,4.699680574170824,Success,No,39798.86566244267,6597.081611884298,0.0,0.8860196706134814,1.0530231073897995,0.8619147719948856,1.0,0.8687715611119096,35.54767375524702,7071.94956558398
2027-04-14,ORD01184,DVR0818,4.557965116923641,Success,No,62213.119037446406,13466.04424930216,0.0,0.7921033344429687,0.841525381440765,0.9987041785618365,1.0,0.9375472691742561,53.271589046874396,9088.892499602729
2027-04-15,ORD01184,DVR0818,4.773747008479113,Success,No,50047.16282683892,7345.955018112784,0.0,0.9844181805873821,0.9820640262100075,0.8448346473697492,1.0,0.31073919403224365,33.02774896817054,8825.064544484161
2027-04-16,ORD01184,DVR0818,4.841234269290357,Success,No,30933.707165985747,8797.289391578804,1495.6623020327247,0.9641152334200864,1.172774310224724,0.7677317340562297,1.0,0.7982861769427085,41.63220732947685,8241.380929808245
2027-04-17,ORD01184,DVR0818,4.781573822193828,Success,No,58304.0865151864,5472.877205327366,2078.0320567765507,0.9391866357826542,1.0203316450845001,1.0517027901431957,1.0,0.3814962494841783,47.18262051497072,8610.882471157047
2027-04-18,ORD01184,DVR0818,4.764002052745266,Success,No,58825.04184772587,7588.598670668805,0.0,0.9221034591792483,1.0683482354693115,1.1618683076085554,1.0,1.3564837108746914,47.762254741839456,8066.236233377693
2027-04-19,ORD01184,DVR0818,4.6600073520779315,Success,No,23347.429307564213,12002.699859297867,5316.1102564804905,0.7262030515859217,1.1217753243151691,0.9852293155393302,1.0,1.1815636891428665,48.998334819065605,8692.105681008314
2027-04-20,ORD01184,DVR0818,5.007795148311061,Success,No,52272.69097811808,10269.906612922361,3704.952866969273,1.0120276705867213,1.0169746668482114,0.8061214915310734,1.0,0.6568875691183198,42.15088185195908,7658.6981913331065
2027-04-21,ORD01184,DVR0818,4.804781944055761,Success,No,56401.86330114898,11954.95509608504,247.48713054643582,1.2499536548463621,1.1599151572578856,0.7891506267022859,1.0,1.9036124990431933,47.6155787447903,6894.44732470706
2027-04-22,ORD01184,DVR0818,4.590437233239745,Success,No,63228.7743175958,7986.807115698772,2105.880524115638,0.6406502904881477,0.9383957965625527,0.8992973949017515,1.0,1.2183181102777343,40.97903732705435,8690.347600711762
2027-04-23,ORD01184,DVR0818,4.7102652454344955,Success,No,35302.46473558607,9374.273529264345,0.0,1.129480947196643,1.1902890404536801,1.2052800974593287,1.0,0.22062887812282084,45.319821642879006,8203.181242337456
2027-04-24,ORD01184,DVR0818,4.483270571779468,Success,No,51189.34720306186,11663.54715521097,617.5588892641797,0.7692123221101373,1.0873891559310014,1.0416028406129179,1.0,1.1744615954843578,53.77709500153617,8269.137386922243
2027-04-25,ORD01184,DVR0818,4.80151313254827,Success,No,54612.3553229055,11750.930162679999,307.6929901449744,0.9440317824340744,1.2116469416854858,1.0594734081841966,1.0,0.5155342704866244,40.48150693178954,7463.180602370176
2027-04-26,ORD01184,DVR0818,4.742515751245671,Success,No,48009.195729216306,10930.634607679824,0.0,1.0187324540840033,1.3873899976077728,1.0403851878022545,1.0,1.0222637691046927,53.178515250817334,7587.011902939019
2027-04-27,ORD01184,DVR0818,4.83580836725559,Success,No,30970.369072132075,9725.690188093333,2879.782187295923,0.8137906919563358,1.022541514019564,0.8154853416585219,1.0,0.9349806278725383,40.95010153465941,10150.381206023048
2027-04-28,ORD01184,DVR0818,4.835235724355805,Success,No,53690.511065652114,8310.435853997757,608.0094035912394,0.8021235571476802,1.0746524799913062,0.730870177945683,1.0,0.5550477508604827,44.13325728081022,7324.772751807661
2027-04-29,ORD01184,DVR0818,4.741237594612738,Success,No,62461.51963347005,8886.436354443964,0.0,0.9815381955318877,0.860706013813044,1.0158677155713638,1.0,0.36630069403850113,41.800396386696,9448.102333768167
2027-04-30,ORD01184,DVR0818,4.502008288813764,Success,No,39837.53715206953,6681.702728640442,571.2533826655682,0.9492294213175871,0.9897718400362419,0.9749551257913212,1.0,1.0001504950925637,45.15000935486994,6859.877413693996
2027-05-01,ORD01184,DVR0818,4.881150414208394,Success,No,50555.033725866204,5731.590910261687,676.8649486002664,1.0062083885591788,0.9546766445908832,1.1052342310383187,1.0,0.5898242239203396,34.820403563757964,8711.272918559747
2027-05-02,ORD01184,DVR0818,4.696981432233369,Success,No,36135.62687576166,9694.935636060303,344.3294800929765,1.0577818065551705,1.0027031777499702,0.7997065564442926,1.0,1.5436723451410514,33.01284749107906,8246.725848167844
2027-05-03,ORD01184,DVR0818,4.405645876798213,Success,No,54955.028695699235,7719.804652280506,0.0,0.958306864686506,1.0840272697355007,1.0270621901088353,1.0,0.1311041195701187,49.21322960574909,8556.858946451805
2027-05-04,ORD01184,DVR0818,4.660129071264021,Success,No,37286.72311126263,10405.628046420119,6254.712417578228,0.8167833196110695,0.6932153551964447,1.0498616426685508,1.0,0.9994020658275089,46.44734038465355,8294.551783196033
2027-05-05,ORD01184,DVR0818,4.472058962241863,Success,No,46032.020901016695,10103.824383652725,0.0,0.8255591651659148,1.0620117485065346,0.9340151648510601,1.0,0.19784472365853034,47.77466162268091,6429.491757417889
2027-05-06,ORD01184,DVR0818,4.709942813514776,Success,No,45510.191781528876,5985.9636300799475,0.0,1.2646226363306814,1.0035713849660388,0.7493769220193894,1.0,0.17072961378615625,44.87625296023342,8845.735964620078
2027-05-07,ORD01184,DVR0818,4.701103232227113,Success,No,52544.47104559474,6097.214608905257,595.6220057233656,0.9512725845105846,0.8387036300321687,0.9309003260113687,1.0,0.9263770619735705,46.505989962685376,8515.605444284727
2027-05-08,ORD01184,DVR0818,4.79572142271193,Success,No,40109.65406449494,8305.7390170401,0.0,0.945117585091408,1.0763296608212949,0.9204920962653163,1.0,0.5835411615504781,56.71247294825527,6774.552805878563
2027-05-09,ORD01184,DVR0818,4.490001968422717,Success,No,37228.201711822054,11195.445584571966,3038.7924642064377,1.0090050839643159,1.0163172184104294,0.6852756339745243,1.0,0.2717483468152413,42.83359728237452,7988.336391454502
2027-05-10,ORD01184,DVR0818,4.905164083296322,Success,No,58591.36766295927,10693.666554087496,4924.81888363105,1.1314745121061907,1.3141215989876631,0.9950034274202468,1.0,0.4349575450856727,44.67140146663492,9197.152212665778
2027-05-11,ORD01184,DVR0818,4.350631191026581,Success,No,58971.359135852785,12420.556684795676,0.0,1.071769353686448,0.9631181816076199,1.0966511273661987,1.0,0.6224078616950787,46.054338454751125,8706.562947445545
2027-05-12,ORD01184,DVR0818,4.6641984997657495,Success,No,47508.32065023901,8980.295725569287,0.0,0.9860505474871316,1.2026392921958777,0.9658310431573996,1.0,0.7842847642672252,47.09886051932293,9258.990739258184
2027-05-13,ORD01184,DVR0818,4.66731429321222,Success,No,65771.20095751448,8941.160365649084,1028.9755344264697,0.7191976466278986,0.8723158560213156,0.9295108526027795,1.0,0.5989227544198304,46.884352145599316,9009.820043263977
2027-05-14,ORD01184,DVR0818,4.641810600635862,Success,No,59069.2948693264,5913.724528162578,2211.9114582566613,1.093107259770521,0.9722895221445497,0.7357378855019908,1.0,0.1385122473738296,48.78224698842378,6786.805795665498
2027-05-15,ORD01184,DVR0818,4.489777014856913,Success,No,71474.9475410942,7784.117451820754,2513.356330447136,0.9308738283660583,1.126234852815136,0.8303061783018362,1.0,0.5670667301034554,51.531496809710724,7312.161595446067
2027-05-16,ORD01184,DVR0818,4.735726383684522,Success,No,42465.624098022905,10231.345144747684,2126.9259261008992,1.0109380473335943,0.9608888946626205,0.961609196513776,1.0,0.4596387903202985,47.04743559776403,9279.861702243918
2027-05-17,ORD01184,DVR0818,4.587584348706949,Success,No,52575.98701871545,11982.006242564497,564.2287708966367,0.8598966416660608,1.1771887965887584,1.004688365514185,1.0,0.6028332194226371,45.44827687643463,8115.814971051351
2027-05-18,ORD01184,DVR0818,4.694273387369946,Success,No,43489.076786921345,8777.224363517253,0.0,0.9666557608888713,0.8548179110882336,1.0692944822300792,1.0,0.0,44.96030015822266,7177.375868076546
2027-05-19,ORD01184,DVR0818,4.439835054032693,Success,No,47405.64835762351,11643.303503748164,2130.9128496360404,1.033542370407113,0.9589649484473741,1.0143669650169027,1.0,0.2422804638290037,34.056750308894394,9566.750021024069
2027-05-20,ORD01184,DVR0818,4.60095001541918,Success,No,31679.814784148155,8343.079360686905,742.6589480922981,0.8771264865221241,0.872560077263612,0.869951818037416,1.0,0.53116179752551,52.30156746833516,6325.256763487186
2027-05-21,ORD01184,DVR0818,5.420244514210818,Success,No,49910.53572933314,14254.785961684403,1794.4552429319149,0.9880856195192792,0.7313511353728187,0.9785603875627591,1.0,0.5123116863414624,40.67491477341258,9830.507038897187
2027-05-22,ORD01184,DVR0818,4.848877485449277,Success,No,56302.5790478918,12063.067224652466,379.705217931848,1.2024590107243511,0.9887174380593556,1.2818890379660572,1.0,0.41705129740160707,49.28702461210701,9866.962883814995
2027-05-23,ORD01184,DVR0818,4.887332739342355,Success,No,53149.32807850278,11175.814740563093,0.0,0.8896400420564838,1.1031911557029441,0.8684638226763639,1.0,0.2838523764135569,46.977292009165,8687.114006874868
2027-05-24,ORD01184,DVR0818,4.893497854480361,Success,No,35750.476070916295,13383.819827837782,0.0,0.6219861824632087,1.006446851324461,0.9287825515336798,1.0,0.0,49.585618747298255,7289.847239559391
2027-05-25,ORD01184,DVR0818,4.599920869492147,Success,No,39149.79951011029,8799.900550159056,1257.9558369299575,1.1050684650540437,0.8367840517069086,1.0452237719553208,1.0,0.03653768666276547,48.56381791415036,6957.112575038313
2027-05-26,ORD01184,DVR0818,4.359450689550499,Success,No,52433.52282006309,12265.315530842478,0.0,1.0691990828684097,0.8908191982771793,0.858805417605604,1.0,0.8815118222011945,47.720818857815374,7869.368693241513
2027-05-27,ORD01184,DVR0818,4.924198321954658,Success,No,45594.48181035561,11120.739475997829,0.0,1.086011323583846,0.947886576464662,0.8596578513521674,1.0,0.6894526667230454,53.82261705502188,8313.693663026788
2027-05-28,ORD01184,DVR0818,4.632044814785511,Success,No,54522.57187078657,6769.84943221103,0.0,0.8130029842327009,1.0663623551342942,0.9146334240947954,1.0,0.8038593169976554,40.1829081009361,9092.193187961322
2027-05-29,ORD01184,DVR0818,4.5040308109867215,Success,No,51766.852808819654,10687.73393234125,0.0,0.8832993823355481,1.0595060072001194,0.9155650412122566,1.0,1.0502399680749743,37.833271177566694,7253.344308418327
2027-05-30,ORD01184,DVR0818,4.751018692872775,Success,No,37130.528600086014,5651.835729115591,250.37362409614605,0.9616626307223662,1.0170339778301196,0.9924336297380447,1.0,0.7339684856804567,47.82158453188712,7139.22011736745
2027-05-31,ORD01184,DVR0818,4.709494735496575,Success,No,27432.06029520781,10910.352586499797,1754.3648928625053,1.12253386388379,0.9539070432229695,0.94696752756933,1.0,0.2387275987020379,59.18684135179991,8535.91778389398
2027-06-01,ORD01184,DVR0818,4.566015950763916,Success,No,39535.68047968304,7204.598251741719,2384.7604385163477,0.8303123762994266,1.0029891097465777,1.1397905846058798,1.0,0.22755467515854116,39.77896737175682,7334.669021208549
2027-06-02,ORD01184,DVR0818,4.3974042907493,Success,No,61563.11351329718,10423.995536276343,0.0,1.0931315029799382,1.0856018920196526,1.0733999344316874,1.0,0.7642867585726748,44.10075976828375,6343.878131069955
2027-06-03,ORD01184,DVR0818,4.769482425452507,Success,No,61501.826151768284,11807.686635398803,888.3737764370162,0.8739333500361872,0.7890353942926559,1.1678552006897926,1.0,1.0854138250797156,44.9714870706433,5957.278498716022
2027-06-04,ORD01184,DVR0818,4.392940412112549,Success,No,65458.90009308713,9736.965481096207,4097.6394801744245,1.0031753372003918,1.1858694802366023,1.0939906150145733,1.0,0.5470461792002841,40.78048209279335,9137.428985944842
2027-06-05,ORD01184,DVR0818,4.564547534715616,Success,No,52006.130798908234,7870.189502871246,0.0,0.7192223209759399,0.9603182102026095,1.0440050042160556,1.0,0.6579253816889553,46.22148838043181,8257.615471763245
2027-06-06,ORD01184,DVR0818,4.852918177717638,Success,No,33734.13483819571,9944.535151468928,912.4829572476867,1.097207925692325,0.9753393374683078,0.9629918130982079,1.0,0.7515667480396481,46.91194210338495,8382.872011693904
2027-06-07,ORD01184,DVR0818,4.903288062196867,Success,No,58632.57032251917,10418.168596736967,3173.5247955672016,1.1224260492588434,1.0184655361420714,0.7263303367129815,1.0,0.8741791810862272,51.88231653590509,7466.871123484012
2027-06-08,ORD01184,DVR0818,4.726978153320206,Success,No,34861.791881581776,8343.638280699335,3134.2216076332825,0.99114291592082,1.0197204517717016,0.9278303044612262,1.0,0.46719457445414875,48.697899570405355,10349.004825271406
2027-06-09,ORD01184,DVR0818,4.709743220451408,Success,No,55331.61856140513,7490.2284261416435,0.0,1.064633439493503,0.9685151814089967,0.8811113127896139,1.0,0.5564058764601955,48.71478147455395,8530.088114355207
2027-06-10,ORD01184,DVR0818,4.639125521261684,Success,No,28513.630162409303,8256.586233949118,1244.8683436001734,0.9749460410796998,0.7871465955746442,1.0491730657015117,1.0,0.9725124465712139,52.154050613411165,5623.47896030055
2027-06-11,ORD01184,DVR0818,4.3220060065626935,Success,No,48774.48006393575,10757.08447973321,0.0,0.8893212015943243,0.8882016102898463,1.0666564820615705,1.0,0.4182133344532043,44.697090129397274,7313.465044832206
2027-06-12,ORD01184,DVR0818,4.698675653154485,Success,No,49666.61302987064,10338.698718898499,0.0,1.0303211174811187,1.0786457553404873,1.0265103479583861,1.0,0.47085111039597777,41.25726090359427,8928.996945513562
2027-06-13,ORD01184,DVR0818,4.554763480097323,Success,No,52757.63229190369,8671.055242942108,1862.2845237612253,1.0921345176116792,1.1664097328988428,0.957633234945196,1.0,1.2570359431577662,46.29117402808548,8052.80661453683
2027-06-14,ORD01184,DVR0818,4.529447668404378,Success,No,38109.56876668212,11495.408151007061,4418.046588947507,0.9975449464456502,0.9760490733648659,1.360693860404544,1.0,0.3691062213956182,48.192448304807236,7482.382249613581
2027-06-15,ORD01184,DVR0818,5.048710418972291,Success,No,29787.31829748652,6405.121201811623,309.75820966627515,0.9412462604963419,1.0275972775029052,0.9284694197106547,1.0,0.8742584622621369,43.34145665168143,7784.631788667291
2027-06-16,ORD01184,DVR0818,4.607277112391127,Success,No,67877.09808994542,12390.796579930322,0.0,1.0616414229676991,0.8772464079554728,1.0176171344639897,1.0,0.28589487868769625,38.66339118965224,10394.321366470936
2027-06-17,ORD01184,DVR0818,4.560398547938211,Success,No,38789.41629360447,11596.444551898338,242.45836381461913,0.913505936524904,1.0844753391573296,0.90403671201203,1.0,1.1370684136461007,47.516446180021596,4871.431979320191
2027-06-18,ORD01184,DVR0818,4.71310765597204,Success,No,50255.216278158776,9236.801574067005,0.0,0.9700535207092076,1.1839836318758798,1.0720742005133634,1.0,0.9454304803973211,39.343300620184465,7570.974429002716
2027-06-19,ORD01184,DVR0818,4.715006235592168,Success,No,50099.72095634244,7775.9785940739,0.0,0.8162135493517947,1.1912543672890945,0.8221715643795661,1.0,0.9477692643637631,52.87383361119487,9167.261839438808
2027-06-20,ORD01184,DVR0818,4.8758143759941115,Success,No,47139.27396402873,15090.417671993247,0.0,0.9126213015463595,0.9263978084971125,0.9100851496645355,1.0,0.2216154190540962,44.49844010868643,8127.680396485487
2027-06-21,ORD01184,DVR0818,4.583946465663732,Success,No,57263.18209794704,9163.584369816084,9754.225278763291,0.9086758033315003,0.8977554128301981,0.8611902427216912,1.0,0.4233697026870753,41.84702584693135,10053.099709515018
2027-06-22,ORD01184,DVR0818,4.718748081035252,Success,No,43578.8806405209,13713.282895548646,3237.757378611089,1.0431754243125222,1.00901258402004,1.0402061233552304,1.0,0.7109296666607616,45.70729785576711,8858.21055692995
2027-06-23,ORD01184,DVR0818,4.651953332432981,Success,No,57162.57859228598,8347.763338622215,0.0,1.100764622576378,0.92100612782166,1.068406933336754,1.0,0.7001739181740073,50.253964553495,8575.656900249867
2027-06-24,ORD01184,DVR0818,4.9664011053373995,Success,No,37094.844103677635,12495.408107174271,949.2557960479617,1.076573467123081,1.1088979335845157,0.9819842475031848,1.0,0.665061058475005,45.40991969506149,7736.4542545027825
2027-06-25,ORD01184,DVR0818,4.9823980535927594,Success,No,62043.07709204528,7636.842341625423,1388.691613155114,0.8391533060936093,1.067655062019993,0.6645669551236225,1.0,0.2891275383102955,44.06808714269884,6235.979457766021
2027-06-26,ORD01184,DVR0818,4.811218675558511,Success,No,38861.16967690651,10532.142085558853,4191.384562467374,0.9849828325344824,1.231886126068959,1.153403424751061,1.0,1.327610995501436,55.8276895749859,6292.042113818918
2027-06-27,ORD01184,DVR0818,4.778489221823073,Success,No,37033.838077103035,5240.160470670713,0.0,1.2586145675799418,0.9985833616944305,1.1016523478975289,1.0,1.2634251064760917,45.9959722972796,6775.339877691272
2027-06-28,ORD01184,DVR0818,4.881366137649773,Success,No,50833.03569252993,8144.45095247274,0.0,1.068474050869152,1.058500174252225,1.0012193093991437,1.0,0.5644048174172382,42.896014741872136,8578.100989874527
2027-06-29,ORD01184,DVR0818,4.729615007403359,Success,No,50859.13643499602,6174.437189140064,0.0,0.7766511098361006,1.2449710946090187,0.9089318695795616,1.0,0.3523222371159209,51.49927714334139,8640.215748941468
2027-06-30,ORD01184,DVR0818,4.437340281938862,Success,No,49355.943345161664,13590.49490986377,0.0,0.6883961268995624,1.2013295680089005,1.1158851545630675,1.0,0.9629590109303134,44.0936004993303,8691.938068405758
2027-07-01,ORD01184,DVR0818,4.813859699470212,Success,No,38927.49333910538,13262.153890576668,2946.4679941963377,0.7040046527909087,1.194684054826397,0.9039861830370555,1.0,0.7268506377053165,45.27226010964721,7307.651493583849
2027-07-02,ORD01184,DVR0818,4.743458117313611,Success,No,40809.343387068366,11863.852491842063,0.0,0.8438414905720172,1.1277215219461918,0.9907039695938363,1.0,0.615361808988521,51.29974149622758,6878.656729130258
2027-07-03,ORD01184,DVR0818,4.8963620178407,Success,No,36831.14257418516,12495.511725250723,1640.443683730319,1.0412158014707087,1.132396618702938,1.1046275212239496,1.0,0.37160914066832584,53.3295113667844,9593.142429700889
2027-07-04,ORD01184,DVR0818,4.59556552319476,Success,No,54934.950333056564,10329.44005236979,3651.082588131726,0.855707077897993,0.9714123895035897,1.0645307999076636,1.0,0.6909453521004689,32.8999984237453,8659.74414368753
2027-07-05,ORD01184,DVR0818,4.7147487051666594,Success,No,47447.35839525771,11261.234626822734,0.0,0.7785746982400634,0.7974722924084512,0.853919610454723,1.0,0.31548322546143776,42.30523383472265,7779.413995708723
2027-07-06,ORD01184,DVR0818,4.525498873892456,Success,No,54433.702881938014,10363.595616129915,0.0,1.050678821665081,1.1917070428697114,1.1354042051501614,1.0,0.0,50.59712227008113,8955.626164272382
2027-07-07,ORD01184,DVR0818,4.958776450200019,Success,No,60613.70317471587,14668.842105373686,6321.246293380495,0.97845532493304,1.1654594790914807,0.635609411516065,1.0,0.8346692048944179,37.566071474137516,8339.443164787459
2027-07-08,ORD01184,DVR0818,4.564803423905258,Success,No,59965.91782476245,9714.928920239545,6845.218369474852,1.1080539048707332,0.807885906815512,1.1590600000698752,1.0,0.36108064458020855,47.57080102712187,7432.141823503156
2027-07-09,ORD01184,DVR0818,4.464151898104749,Success,No,64603.47642093665,11968.192253725038,0.0,0.9940924946874425,0.9403916069277743,0.9826091036144067,1.0,0.2203427831838683,50.152273867774305,8837.182371022564
2027-07-10,ORD01184,DVR0818,4.484440357852399,Success,No,47711.42189871831,8743.454764907743,0.0,0.9939703501116512,0.7618133392421322,1.1513368031554752,1.0,1.122340613382573,46.37705864909505,8842.35966458653
2027-07-11,ORD01184,DVR0818,4.491845212388818,Success,No,46877.81137139877,12345.525979103018,0.0,1.1401606489440674,1.2090697503911805,0.7848414179379486,1.0,1.284821759524764,45.52791092974362,6975.002526726026
2027-07-12,ORD01184,DVR0818,4.72570942680617,Success,No,51097.669053210404,6843.526685594037,10.11145766753225,1.0887694755210857,0.6744792888938066,1.1529961382351102,1.0,0.9465922922810384,40.16618549084726,7269.692881726653
2027-07-13,ORD01184,DVR0818,5.04837494181991,Success,No,44154.491176698,8613.812863762776,0.0,0.8337692883005123,0.9374770141245721,0.7479792920846042,1.0,0.5051005496093263,55.01901774588943,8111.263954616424
2027-07-14,ORD01184,DVR0818,4.610889880228271,Success,No,58199.42556813015,14366.319735896628,5318.434585297876,0.9624095874906825,0.8508410279989869,0.883855838503049,1.0,0.606903594599706,40.94775314981575,8972.048728785405
2027-07-15,ORD01184,DVR0818,4.305460370724723,Success,No,55168.930649488924,11412.970516931091,0.0,1.0081664873779748,1.2847042929156693,1.018381730251731,1.0,1.148607578140707,38.01667637203764,7359.858294531039
2027-07-16,ORD01184,DVR0818,4.866030949613232,Success,No,59939.46649364802,11185.96194694487,4159.66916451097,0.9702150049586706,0.9633764768354957,1.006135387340165,1.0,0.701908474186392,56.6128917265932,6692.584112695903
2027-07-17,ORD01184,DVR0818,4.70661946941252,Success,No,39391.801201892245,5887.563021399852,4898.238866616424,1.0979316278685927,0.9565417854901603,1.2128945988587545,1.0,0.8289552123739486,44.21647368432243,7320.078109147404
2027-07-18,ORD01184,DVR0818,4.573433452827866,Success,No,75510.72869286599,8289.250462846456,2757.193646485776,1.013207081375911,0.9149351426188196,0.9502233631014751,1.0,1.3683008040364526,40.01338805853252,8589.048984825988
2027-07-19,ORD01184,DVR0818,4.683046259570561,Success,No,56611.684215781344,11917.618763407827,0.0,0.6673817122817921,0.8935290282118692,1.1104392432866468,1.0,0.4205256269741686,41.524692106097355,7925.469267383883
2027-07-20,ORD01184,DVR0818,4.578473011257376,Success,No,51101.4136374813,9727.438577136967,5966.252860763918,1.3185215713309644,0.8414991163265426,1.0655277386392008,1.0,1.3638282225672993,45.4026427571488,9294.224375963291
2027-07-21,ORD01184,DVR0818,4.933884127003064,Success,No,24763.10372361696,8420.536937201567,0.0,1.0777444568771133,0.9846484844333397,1.050085767027,1.0,1.5269753596535005,47.14611111427559,8160.920663095327
2027-07-22,ORD01184,DVR0818,4.315864824997951,Success,No,51004.87241128598,9538.438424599095,0.0,0.6962107731820402,0.801828165227225,1.1181060306186426,1.0,0.7419693116193198,50.970275725809834,9484.18492912389
2027-07-23,ORD01184,DVR0818,4.72158644239781,Success,No,34267.96852560662,8413.576537798359,0.0,1.3577591699460436,1.0873666021337145,0.9117914958544243,1.0,1.005576110554919,49.71147521410781,8142.870093511784
2027-07-24,ORD01184,DVR0818,4.436987497697796,Success,No,39694.72827876444,6479.683805311739,3017.1642426205317,0.9166980516867765,0.9536158009036387,0.931501717922205,1.0,1.3337908280105828,30.208027893562278,7551.796555099443
2027-07-25,ORD01184,DVR0818,4.272958207800269,Success,No,46543.81561731153,9857.05506027568,0.0,0.9454581271885222,1.0027520888420556,0.9502206283904329,1.0,0.9212462936391312,47.607670687935595,7037.568231911327
2027-07-26,ORD01184,DVR0818,4.684433530991016,Success,No,52355.92049032409,11150.115607688249,1484.2236746990266,1.177823784907411,0.6335331213160347,0.9635179155555484,1.0,0.3569573021026256,40.784651317436555,8556.0925912624
2027-07-27,ORD01184,DVR0818,4.6168443475719565,Success,No,59802.24512193607,8240.609235208147,233.05766321851172,1.090309181490807,1.2287914444935273,0.7774175994381057,1.0,0.48660930557652965,50.836639893175985,7453.504829062382
2027-07-28,ORD01184,DVR0818,4.6916339682739014,Success,No,53654.36182310339,9301.142893340153,1899.6792694449225,1.1046664798311903,1.07959761758007,1.007970549650443,1.0,0.0,50.569894216566084,9126.02982152698
2027-07-29,ORD01184,DVR0818,4.53381175337967,Success,No,44002.08616444827,9665.830674450994,0.0,1.086289992689262,0.7557958531385831,1.0182098477343806,1.0,0.4384870008306146,42.01527163266067,7046.899140868135
2027-07-30,ORD01184,DVR0818,4.885304296983208,Success,No,56300.652287061814,13685.49737858157,0.0,0.735778088070731,1.0329185811172936,0.951417397549928,1.0,0.8043837194001223,43.81961026437341,7590.524264258371
2027-07-31,ORD01184,DVR0818,4.889161987747279,Success,No,57745.8634380588,11028.500640287939,3897.3457073038867,0.9916979596419714,0.9918066165757171,1.119119317334055,1.0,1.3170444849723868,46.67947580841806,8016.891582025547
2027-08-01,ORD01184,DVR0818,4.526726834939457,Success,No,29108.966103145623,9754.425623914307,548.1619433025169,1.0644790801873043,0.9727422145830057,1.194142394645886,1.0,0.6477228555935209,39.06559602307771,6726.314793721334
